point_id,valley,X,Y,data_type,verific_day,outcome,offset,offset_req,elevation,rel_elev,dist_sewer,dist_pri_sewer,dist_trash,lc_10m_veg,lc_10m_soil,lc_10m_imperv,lc_30m_veg,lc_30m_soil,lc_30m_imperv,lc_pablo_10m_veg,lc_pablo_10m_soil,lc_pablo_10m_imperv,lc_pablo_30m_veg,lc_pablo_30m_soil,lc_pablo_30m_imperv
293,4,561484.5,8571080,burrows,1,0,1,0,29.80910873,5.809108729999998,11.77074647,24.21773646,26.08877124,0,0.15,0.85,0.076056338,0.147887324,0.776056338,0.062353858,0.015588465,0.922057677,0.247857328,0.077222751,0.67491992
294,4,561460.5,8571074,burrows,1,0,1,0,40.09601593,16.09601593,13.42545498,41.32327843,50.61505112,0.1625,0.1,0.7375,0.026760563,0.070422535,0.902816901,0.041117145,0.007757952,0.951124903,0.075084438,0.032649173,0.89226639
298,4,561457.3,8571119,burrows,1,0,1,0,39.27185059,15.27185059,18.2517602,62.49054766,54.1285082,0,0.026315789,0.973684211,0.034090909,0.117897727,0.848011364,0.001558846,0,0.998441154,0.056979564,0.018011777,0.92500866
329,4,561489.7,8571046,burrows,1,1,1,0,29,5,2.68662539,4.342574921,32.71409601,0.025641026,0.051282051,0.923076923,0.259887006,0.235875706,0.504237288,0.72578125,0.03828125,0.2359375,0.386820229,0.100623485,0.512556287
331,4,561448,8571106,burrows,1,0,1,0,42.15382767,18.15382767,24.63430877,70.37563663,64.79836362,0.05,0.225,0.725,0.022346369,0.06424581,0.913407821,0.051522248,0.00156128,0.946916472,0.056056143,8.66e-4,0.943077456
336,4,561469.3,8571069,burrows,1,0,1,0,34.60890198,10.608901979999999,9.508793933,30.12226254,40.83113689,0.013157895,0.131578947,0.855263158,0.036931818,0.103693182,0.859375,0.029618083,0.142634451,0.827747467,0.133252469,0.063420551,0.80332698
48,2,561173.4,8571101,burrows,1,1,1,0,51.41522598,23.415225980000002,29.75581442,37.2716902,36.38757067,0.052631579,0.039473684,0.907894737,0.102857143,0.117142857,0.78,0.002336449,0,0.997663551,0.085375357,0.019655381,0.894969261
58,2,561133.2,8571128,burrows,1,1,1,0,34,6,6.332271658,10.79978341,22.17402346,0.1125,0.6,0.2875,0.361189802,0.412181303,0.226628895,0.395946999,0.31644583,0.287607171,0.496187836,0.168255068,0.335557096
78,2,561144.1,8571063,burrows,1,0,1,0,47.809822080000004,19.809822080000004,24.60340285,29.68377801,46.16523449,0.115384615,0.192307692,0.692307692,0.207977208,0.16951567,0.622507123,0.344018765,0.042220485,0.613760751,0.181448121,0.014204053,0.804347826
80,2,561141.4,8571102,burrows,1,0,1,0,39.07828903,11.07828903,5.778942841,15.82473031,6.473398775,0.474358974,0.269230769,0.256410256,0.312146893,0.279661017,0.40819209,0.32890625,0.05859375,0.6125,0.360038108,0.071106877,0.568855015
86,2,561118.3,8571109,burrows,1,0,1,0,35.45261383,7.452613829999997,5.306071141,7.67863191,23.05165848,0.342105263,0.223684211,0.434210526,0.296875,0.404829545,0.298295455,0.37626854,0.054644809,0.569086651,0.421084546,0.15990991,0.419005544
375,1,561223.2,8571461,burrows,1,0,1,0,38.66801453,10.36801453,31.47413024,31.47413024,217.5246375,0,0.337837838,0.662162162,0.306818182,0.302556818,0.390625,0.07248636,0.169914263,0.757599376,0.505629655,0.127056989,0.367313355
10,2,561265.8,8571219,burrows,1,0,1,0,30.59819031,2.5981903099999997,4.240670333,4.240670333,22.11487734,0.921052632,0.065789474,0.013157895,0.811965812,0.112535613,0.075498575,0.93359375,0.06171875,0.0046875,0.828395703,0.046864172,0.124740125
102,2,561343.7,8571230,burrows,1,0,1,0,36.50859833,8.508598329999998,10.6776383,30.49943065,39.93597589,0.666666667,0.256410256,0.076923077,0.628531073,0.213276836,0.15819209,0.590202177,0.097200622,0.312597201,0.543225918,0.140246015,0.316528067
11,2,561284.5,8571205,burrows,1,1,1,0,35.69963837,7.699638370000002,13.95664233,26.66198403,45.01913375,0.842105263,0.105263158,0.052631579,0.632857143,0.234285714,0.132857143,0.709048362,0.034321373,0.256630265,0.575166797,0.063685989,0.361147214
118,2,561300.7,8571224,burrows,1,1,1,0,34.66777802,6.66777802,21.87837454,21.87837454,56.64660244,0.625,0.3125,0.0625,0.686968839,0.174220963,0.138810198,0.429237947,0.239502333,0.33125972,0.597851512,0.074330763,0.327817725
13,2,561362.7,8571247,burrows,1,0,1,0,30,2,6.604163725,27.95180021,28.66246525,1,0,0,0.839488636,0.099431818,0.061079545,0.989079563,0.010920437,0,0.743176501,0.053028334,0.203795165
132,2,561337.4,8571214,burrows,1,0,1,0,44.59066391,16.590663910000004,17.41159977,43.07674811,48.95300138,0.205128205,0.474358974,0.320512821,0.314971751,0.314971751,0.370056497,0.3624318,0.377240842,0.260327358,0.295840555,0.153379549,0.550779896
133,2,561379.6,8571192,burrows,1,2,1,0,39.80389404,11.803894040000003,7.747076785,62.2254866,27.92738278,0.1,0.3625,0.5375,0.121126761,0.308450704,0.570422535,0.380952381,0.18657299,0.432474629,0.148773936,0.046703059,0.804523005
135,2,561256.3,8571195,burrows,1,2,1,0,32.22237778,4.222377780000002,6.663206536,14.34822392,31.69153386,0.289473684,0.460526316,0.25,0.443181818,0.248579545,0.308238636,0.407956318,0.102184087,0.489859594,0.501126321,0.082481372,0.416392306
145,2,561268.1,8571199,burrows,1,0,1,0,33.61432648,5.614326480000003,5.286853535,19.98460036,34.92758401,0.782051282,0.115384615,0.102564103,0.551282051,0.220797721,0.227920228,0.81328125,0.01015625,0.1765625,0.612352737,0.048596674,0.339050589
23,2,561254.3,8571189,burrows,1,0,1,0,32.71678162,4.716781619999999,11.62807121,16.95854637,36.74553377,0.118421053,0.5,0.381578947,0.346590909,0.282670455,0.370738636,0.108949416,0.084046693,0.807003891,0.418385029,0.083607694,0.498007278
38,2,561393.7,8571180,burrows,1,1,1,0,38.14997482,10.149974819999997,7.762739377,70.1031935,39.89974011,0.128205128,0.384615385,0.487179487,0.076271186,0.15960452,0.764124294,0.16407465,0.068429238,0.767496112,0.08991684,0.036382536,0.873700624
47,2,561375.2,8571209,burrows,1,2,1,0,34.04965973,6.049659730000002,2.689840741,47.6404029,13.21690314,0.162162162,0.445945946,0.391891892,0.1875,0.350852273,0.461647727,0.24256651,0.093896714,0.663536776,0.192324352,0.102919518,0.704756129
490,2,561394.4,8571179,burrows,1,1,1,0,38.14997482,10.149974819999997,8.412644212,71.00273487,41.02357909,0.105263158,0.368421053,0.526315789,0.072857143,0.157142857,0.77,0.128404669,0.06459144,0.807003891,0.087894008,0.03204018,0.880065812
5,2,561303.2,8571242,burrows,1,0,1,0,31.72243309,3.722433089999999,7.183022189,7.183022189,61.54774515,1,0,0,0.879603399,0.089235127,0.031161473,1,0,0,0.813653296,0.050853331,0.135493373
50,2,561319.7,8571214,burrows,1,0,1,0,42.45936585,14.459365849999998,11.35859938,37.02910962,65.70756273,0.08974359,0.397435897,0.512820513,0.395480226,0.271186441,0.333333333,0.109984399,0.056942278,0.833073323,0.327041302,0.139492597,0.533466101
7,2,561382,8571230,burrows,1,0,1,0,30,2,1.13149712,26.0579463,3.531287862,0.2625,0.325,0.4125,0.512569832,0.217877095,0.269553073,0.217017955,0.022638564,0.760343482,0.389293139,0.066354816,0.544352044
84,2,561283.7,8571224,burrows,1,0,1,0,32.42162323,4.421623230000002,11.15029518,11.15029518,39.50470352,0.833333333,0.166666667,0,0.823446328,0.128531073,0.048022599,0.830482115,0.116640747,0.052877138,0.771730653,0.060577173,0.167692174
204,4,561484.7,8571029,burrows,1,0,1,0,30,6,7.302221187,7.302221187,49.74951113,0.223684211,0.289473684,0.486842105,0.284090909,0.292613636,0.423295455,0.599224806,0.002325581,0.398449612,0.392396293,0.089633671,0.517970036
205,4,561465.2,8571028,burrows,1,0,1,0,30,6,20.30642964,26.185014549999998,62.40727648,0.6875,0.175,0.1375,0.128895184,0.216713881,0.654390935,0.538043478,0.11257764,0.349378882,0.319660782,0.066199377,0.614139841
206,4,561456.9,8571009,burrows,1,0,1,0,29.94273377,5.94273377,6.652929286,30.79377061,82.04671089,0,0.054054054,0.945945946,0.09375,0.193181818,0.713068182,0.120124805,0.216848674,0.663026521,0.171705796,0.068266482,0.760027722
210,4,561429.3,8571002,burrows,1,0,1,0,45.31087112,21.31087112,21.37366624,53.44549769,107.9942396,0,0.0125,0.9875,0,0.009915014,0.990084986,0,0,1,0.006317065,0.010384216,0.983298719
214,4,561521.8,8570952,burrows,1,0,1,0,49.49914932,25.49914932,15.8826592,50.95484037,123.0836022,0,0.076923077,0.923076923,0.042253521,0.095774648,0.861971831,0.029618083,7.79e-4,0.969602494,0.09857081,0.001299264,0.900129926
235,4,561486.3,8570978,burrows,1,0,1,0,29,5,6.913081131,8.584047938,96.94037156,0,0.192307692,0.807692308,0.048022599,0.224576271,0.72740113,0.020217729,0.068429238,0.911353033,0.076483326,0.027977479,0.895539194
260,4,561510.7,8570968,burrows,1,1,1,0,40.98514938,16.985149380000003,7.810526214,36.58967951,105.2418556,0,0.05,0.95,0.041076487,0.123229462,0.835694051,0.004691165,0.00938233,0.985926505,0.074651425,0.00805404,0.917294535
268,4,561521.3,8570999,burrows,1,0,1,0,36.20212555,12.202125549999998,9.570163304,33.34667513,74.86472284,0,0.052631579,0.947368421,0.072443182,0.211647727,0.715909091,0.081903276,0,0.918096724,0.065725667,0.01108417,0.923190163
274,4,561510.8,8570990,burrows,1,0,1,0,33.27729034,9.27729034,15.34081614,26.91008862,82.50276539,0,0.075,0.925,0.042492918,0.194050992,0.763456091,0.003909304,0,0.996090696,0.074317887,0.020528367,0.905153746
290,4,561536.3,8570985,burrows,1,0,1,0,45.77043152,21.770431520000002,18.09532784,54.55321416,93.40675531,0.092105263,0.184210526,0.723684211,0.038352273,0.122159091,0.839488636,0.213728549,0,0.786271451,0.075456987,0.001559387,0.922983626
308,4,561482.9,8571009,burrows,1,0,1,0,30,6,2.119107437,7.521830762,68.50617474,0.040540541,0.472972973,0.486486486,0.173295455,0.346590909,0.480113636,0.271806854,0.037383178,0.690809969,0.202668746,0.095052422,0.702278832
314,4,561440.3,8571021,burrows,1,0,1,0,40.060112,16.060111999999997,6.832360437,52.19684859,86.88082335,0,0.013157895,0.986842105,0.058238636,0.041193182,0.900568182,0.017940718,0,0.982059282,0.135418472,0.048085254,0.816496274
341,4,561449.7,8571035,burrows,1,0,1,0,38.19086456,14.190864560000001,12.02447616,43.3178837,71.11587827,0.039473684,0.078947368,0.881578947,0.100852273,0.105113636,0.794034091,0.602964119,0.001560062,0.395475819,0.178345604,0.047726288,0.773928107
343,4,561538.1,8571002,burrows,1,0,1,0,46.18968582,22.18968582,3.997072612,51.50057806,78.53458046,0.025,0.1875,0.7875,0.058988764,0.153089888,0.787921348,0.121684867,0,0.878315133,0.068236924,0.00562868,0.926134396
350,4,561510,8570985,burrows,1,0,1,0,34.13806152,10.13806152,10.6222762,27.64999508,87.54687361,0,0.076923077,0.923076923,0.022922636,0.167621777,0.809455587,0.011664075,0,0.988335925,0.064108117,0.01403448,0.921857403
355,4,561528.2,8570968,burrows,1,0,1,0,48.72497559,24.72497559,8.519003049,54.00282562,108.2948239,0,0.064102564,0.935897436,0.032394366,0.098591549,0.869014085,0.077223089,0,0.922776911,0.089318202,0.001559387,0.909122412
364,1,561298,8571408,burrows,1,0,1,0,30,1.6999999999999993,3.144101414,3.144101414,172.2506452,1,0,0,0.889664804,0.07122905,0.039106145,0.998441154,7.79e-4,7.79e-4,0.891334489,0.045147314,0.063518198
365,1,561319.1,8571418,burrows,1,0,1,0,30,1.6999999999999993,17.84000485,21.09685236,168.9696163,0.35,0.4125,0.2375,0.683238636,0.197443182,0.119318182,0.63984375,0.0984375,0.26171875,0.821190332,0.060123018,0.11868665
366,1,561273,8571450,burrows,1,0,1,0,30,1.6999999999999993,2.74615617,24.3751396,220.8776873,0.961538462,0.038461538,0,0.743553009,0.160458453,0.095988539,0.822291504,0.103663289,0.074045207,0.792688209,0.062548731,0.14476306
373,1,561352.7,8571392,burrows,1,0,1,0,30.85750389,2.5575038899999996,28.14723028,28.14723028,130.8392272,0.9625,0.0375,0,0.720963173,0.157223796,0.121813031,0.5234375,0.21015625,0.26640625,0.654139245,0.082958088,0.262902667
374,1,561338.4,8571372,burrows,1,0,1,0,30,1.6999999999999993,3.97333516,3.97333516,119.5822206,1,0,0,0.871830986,0.1,0.028169014,1,0,0,0.907822923,0.029455081,0.062721996
376,1,561325.2,8571462,burrows,1,0,1,0,40.20906067,11.909060669999999,49.47246447,56.78146285,206.3705429,0.225,0.4625,0.3125,0.1898017,0.436260623,0.373937677,0.46640625,0.24140625,0.2921875,0.396811644,0.147634725,0.45555363
379,1,561292.7,8571459,burrows,1,0,1,0,30.09583092,1.7958309200000002,24.12636618,40.53924043,217.6715849,0.592105263,0.263157895,0.144736842,0.524147727,0.262784091,0.213068182,0.183372183,0.233100233,0.583527584,0.458145581,0.156412478,0.385441941
383,1,561302.2,8571424,burrows,1,0,1,0,30,1.6999999999999993,4.766542132,11.53132571,182.897084,0.858974359,0.141025641,0,0.677464789,0.191549296,0.130985915,0.649805447,0.195330739,0.154863813,0.788233255,0.062646218,0.149120527
387,1,561369,8571348,burrows,1,0,1,0,30,1.6999999999999993,7.222730044,7.222730044,83.95390139,1,0,0,0.812320917,0.140401146,0.047277937,0.948558067,0.033515199,0.017926734,0.90531878,0.065575191,0.029106029
391,1,561367.7,8571354,burrows,1,0,1,0,30,1.6999999999999993,11.35949107,11.35949107,89.98235226,1,0,0,0.802259887,0.138418079,0.059322034,1,0,0,0.865979381,0.074677294,0.059343325
393,1,561369.6,8571389,burrows,1,0,1,0,33.24962997,4.94962997,37.2576749,37.2576749,122.586473,0.144736842,0.578947368,0.276315789,0.488571429,0.221428571,0.29,0.301327088,0.227946916,0.470725995,0.464211438,0.156932409,0.378856153
394,1,561300.1,8571425,burrows,1,0,1,0,30,1.6999999999999993,4.447970953,10.9679931,184.8878851,0.91025641,0.08974359,0,0.696581197,0.179487179,0.123931624,0.698289269,0.16562986,0.136080871,0.785670969,0.064368015,0.149961015
395,1,561330.4,8571470,burrows,1,0,1,0,45.29410553,16.994105530000002,60.08287531,67.31975014,212.3273412,0.0375,0.8125,0.15,0.154929577,0.411267606,0.433802817,0.250388802,0.269051322,0.480559876,0.337952538,0.168889659,0.493157804
396,1,561385.9,8571350,burrows,1,0,1,0,30,1.6999999999999993,12.40079152,21.70352836,80.73163865,1,0,0,0.764044944,0.185393258,0.050561798,0.93151751,0.049805447,0.018677043,0.893884269,0.066874567,0.039241164
489,4,561484.6,8570980,burrows,1,0,1,0,29,5,5.624502265,5.988712632,95.42111621,0,0.205128205,0.794871795,0.042372881,0.245762712,0.711864407,0.031152648,0.070093458,0.898753894,0.075329404,0.030859917,0.89381068
491,4,561468.5,8571028,burrows,1,0,1,0,30,6,19.78596968,22.91951655,60.1310314,0.6625,0.3,0.0375,0.145070423,0.233802817,0.621126761,0.432789433,0.077700078,0.48951049,0.345233969,0.069237435,0.585528596
494,1,561327.3,8571462,burrows,1,0,1,0,40.20906067,11.909060669999999,50.60866745,57.95188628,205.594378,0.2375,0.525,0.2375,0.202549575,0.434844193,0.362606232,0.413819876,0.280279503,0.305900621,0.392046439,0.145468723,0.462484838
360,1,561311.4,8571374,burrows,1,1,1,0,33.5223465,5.222346499999997,14.50247349,14.50247349,137.5433329,0.615384615,0.384615385,0,0.798022599,0.152542373,0.049435028,0.864274571,0.042121685,0.093603744,0.850225225,0.03967429,0.110100485
361,1,561281.6,8571333,burrows,1,0,1,0,51.15217209,22.85217209,36.98717756,64.48817982,117.268005,0,0.381578947,0.618421053,0.074285714,0.35,0.575714286,0.06323185,0.263075722,0.673692428,0.168312543,0.197765073,0.633922384
368,1,561258.7,8571352,burrows,1,0,1,0,54.05844879,25.75844879,17.07153298,67.78451163,127.7250288,0.3625,0.225,0.4125,0.318696884,0.303116147,0.378186969,0.068642746,0.055382215,0.875975039,0.309298899,0.138226883,0.552474218
372,1,561255.1,8571331,burrows,1,0,1,0,55.07279205,26.772792049999996,22.36969569,86.79501259,107.8203706,0,0.148648649,0.851351351,0.132102273,0.311079545,0.556818182,0.045136187,0.150194553,0.804669261,0.156713184,0.131489989,0.711796828
390,1,561258.3,8571362,burrows,1,0,1,0,50.57421112,22.27421112,18.54154388,57.79047902,136.0879676,0.628205128,0.358974359,0.012820513,0.467514124,0.29519774,0.237288136,0.555642023,0.041245136,0.40311284,0.469431936,0.12781434,0.402753724
392,1,561319.4,8571353,burrows,1,0,1,0,36.07419586,7.7741958600000025,19.24352902,23.4428835,116.9430191,0.5,0.289473684,0.210526316,0.547142857,0.244285714,0.208571429,0.897895557,0,0.102104443,0.627913021,0.122411851,0.249675128
397,1,561275.2,8571350,burrows,1,0,1,0,50.7836113,22.483611299999996,33.46357385,59.97554785,131.4934803,0.1375,0.3625,0.5,0.291784703,0.279036827,0.42917847,0.095015576,0.292056075,0.612928349,0.303458438,0.108087024,0.588454538
367,1,561261.8,8571379,burrows,1,3,1,0,42.52302551,14.223025509999996,20.64542902,38.90123244,152.1732076,0.907894737,0.065789474,0.026315789,0.753561254,0.193732194,0.052706553,0.881157154,0.067240031,0.051602815,0.776045726,0.061574435,0.162379839
371,1,561285.7,8571364,burrows,1,0,1,0,45.64873505,17.34873505,42.45022882,42.45022882,146.851241,0.628205128,0.320512821,0.051282051,0.573446328,0.234463277,0.192090395,0.569206843,0.094090202,0.336702955,0.554352534,0.1197055,0.325941966
386,1,561298.8,8571385,burrows,1,0,1,0,31.64698792,3.34698792,15.43872672,15.43872672,154.0771449,0.986486486,0.013513514,0,0.893465909,0.098011364,0.008522727,0.887937743,0.081712062,0.030350195,0.905467464,0.029980071,0.064552465
377,1,561238.8,8571373,burrows,1,0,1,0,47.53065109,19.23065109,2.752730102,57.28619132,140.4160472,0.351351351,0.527027027,0.121621622,0.677556818,0.255681818,0.066761364,0.554778555,0.246309246,0.198912199,0.699410949,0.111053361,0.18953569
101,2,561403.1,8571271,burrows,1,0,1,0,30,2,19.1755937,19.1755937,2.089123888,0.554054054,0.297297297,0.148648649,0.546875,0.174715909,0.278409091,0.094720497,0.097826087,0.807453416,0.366565613,0.062537895,0.570896492
107,2,561330.1,8571288,burrows,1,0,1,0,30,2,10.03790756,15.13834301,74.28133035,0.725,0.25,0.025,0.75,0.161516854,0.088483146,0.992974239,0.007025761,0,0.9194974,0.039948007,0.040554593
111,2,561221.1,8571173,burrows,1,0,1,0,30.57556152,2.575561520000001,2.098499336,2.098499336,53.20749838,0.216216216,0.283783784,0.5,0.203125,0.284090909,0.512784091,0.20124805,0.267550702,0.531201248,0.259381229,0.16621891,0.574399861
115,2,561301.7,8571267,burrows,1,0,1,0,27.97489548,-0.025104519999999297,14.23015844,18.86684853,71.56922768,0.710526316,0.171052632,0.118421053,0.724431818,0.134943182,0.140625,0.999222395,0,7.78e-4,0.89527027,0.023908524,0.080821206
116,2,561195.8,8571150,burrows,1,0,1,0,33.94490433,5.94490433,4.19677747,4.19677747,69.18577297,0.038461538,0.282051282,0.679487179,0.126760563,0.270422535,0.602816901,0.033515199,0.081839439,0.884645362,0.193523249,0.077842237,0.728634514
121,2,561297.2,8571283,burrows,1,0,1,0,29.90546036,1.9054603599999993,3.41505957,34.57712136,79.0970714,0.283783784,0.22972973,0.486486486,0.470170455,0.316761364,0.213068182,0.744548287,0.068535826,0.186915888,0.717677643,0.069584055,0.212738302
125,2,561383.7,8571273,burrows,1,0,1,0,30,2,5.154086993,5.154086993,18.89122862,1,0,0,0.818181818,0.112215909,0.069602273,0.986780715,0.006998445,0.00622084,0.720051971,0.043135557,0.236812473
143,2,561282.1,8571162,burrows,1,0,1,0,46.21799088,18.217990880000002,33.41561298,57.98925983,74.81205928,0,0.025,0.975,0.139044944,0.178370787,0.68258427,0,0,1,0.134938507,0.007188637,0.857872856
15,2,561177.9,8571164,burrows,1,0,1,0,35,7,6.903892141,23.58745558,61.95382801,0,0.4125,0.5875,0.193820225,0.33005618,0.476123596,0.003891051,0.043579767,0.952529183,0.221105528,0.115577889,0.663316583
172,4,561660.2,8571102,burrows,1,0,1,0,25.3340683,1.3340682999999984,12.2202811,12.2202811,148.2657446,0.141025641,0.58974359,0.269230769,0.446478873,0.391549296,0.161971831,0.580796253,0.338017174,0.081186573,0.593709384,0.233168703,0.173121913
173,4,561526.1,8571100,burrows,1,0,1,0,27.82401848,3.8240184799999994,2.428798899,5.744029328,23.75756417,0.8625,0.1375,0,0.508426966,0.252808989,0.238764045,0.669266771,0.212168487,0.118564743,0.606099991,0.078242787,0.315657222
176,4,561601.6,8571127,burrows,1,0,1,0,25,1,11.13453216,11.13453216,85.47414023,0.25,0.539473684,0.210526316,0.354285714,0.431428571,0.214285714,0.321150855,0.412130638,0.266718507,0.372000347,0.249675128,0.378324526
19,2,561414.7,8571232,burrows,1,0,1,0,32.94789505,4.94789505,18.78074186,18.78074186,14.94725825,0.2625,0.25,0.4875,0.229461756,0.121813031,0.648725212,0.0390625,0,0.9609375,0.125562868,0.00545549,0.868981642
201,4,561572.5,8571105,burrows,1,0,1,0,28.62859726,4.628597259999999,20.78967545,20.78967545,63.92444087,0.842105263,0.131578947,0.026315789,0.445714286,0.317142857,0.237142857,0.491816056,0.099766173,0.408417771,0.485310686,0.119854407,0.394834908
21,2,561408.6,8571202,burrows,1,0,1,0,33.18990326,5.189903260000001,16.9978144,47.51937254,16.07890338,0.051282051,0.115384615,0.833333333,0.115819209,0.175141243,0.709039548,0,0,1,0.081167706,0.017498267,0.901334026
221,4,561596.4,8571104,burrows,1,2,1,0,27.15541267,3.1554126700000005,13.03693973,13.03693973,87.60785768,0.1625,0.3875,0.45,0.371830986,0.35915493,0.269014085,0.046801872,0.20124805,0.751950078,0.431629116,0.180155979,0.388214905
229,4,561630.6,8571091,burrows,1,1,1,0,25.98341942,1.9834194200000006,6.047362714,9.671583632,122.9383699,0.184210526,0.328947368,0.486842105,0.411428571,0.357142857,0.231428571,0.758405004,0.222048475,0.019546521,0.579348579,0.13963964,0.281011781
24,2,561373.4,8571290,burrows,1,0,1,0,30,2,6.989883181,6.989883181,34.71379378,0.897435897,0.038461538,0.064102564,0.892655367,0.074858757,0.032485876,0.93359375,0.00625,0.06015625,0.837994632,0.043466967,0.118538402
240,4,561521.4,8571135,burrows,1,0,1,0,25.75067902,1.7506790199999998,9.484286523,9.484286523,8.228635654,0.197368421,0.276315789,0.526315789,0.394285714,0.287142857,0.318571429,0.611847233,0.038191738,0.349961029,0.555517062,0.166291356,0.278191582
309,4,561544.7,8571136,burrows,1,1,1,0,24.07284737,0.07284737000000163,0.401365835,0.401365835,27.92345193,0.7375,0.2125,0.05,0.40509915,0.395184136,0.199716714,0.804212168,0.170826833,0.024960998,0.513471368,0.252274106,0.234254527
32,2,561223.6,8571168,burrows,1,0,1,0,31.39138031,3.391380309999999,2.972268527,5.407368502,58.82176833,0.25,0.325,0.425,0.163380282,0.305633803,0.530985915,0.327613105,0.245709828,0.426677067,0.285169455,0.152292624,0.562537921
33,2,561189.5,8571150,burrows,1,0,1,0,34,6,6.357971424,6.357971424,64.33856057,0.1375,0.2375,0.625,0.147887324,0.287323944,0.564788732,0.1078125,0.1015625,0.790625,0.18407141,0.088915851,0.727012739
333,4,561527.2,8571120,burrows,1,0,1,0,25.14529991,1.1452999099999985,3.181791276,3.181791276,17.65640354,0.5375,0.225,0.2375,0.507082153,0.232294618,0.260623229,0.617601246,0.108255452,0.274143302,0.668716971,0.093476566,0.237806463
34,2,561374.1,8571323,burrows,1,0,1,0,30,2,14.9390969,14.9390969,59.23196129,0.923076923,0.076923077,0,0.821937322,0.156695157,0.021367521,0.918160561,0.052221356,0.029618083,0.835281891,0.037758725,0.126959383
349,4,561585.4,8571117,burrows,1,2,1,0,26.40180588,2.4018058800000013,5.165967652,5.165967652,72.45009216,0.723684211,0.263157895,0.013157895,0.398571429,0.364285714,0.237142857,0.370716511,0.279595016,0.349688474,0.425205717,0.220701602,0.354092681
35,2,561273.9,8571145,burrows,1,0,1,0,50.27711868,22.27711868,38.28111664,63.05365374,87.22195879,0,0.179487179,0.820512821,0.10541310500000001,0.180911681,0.713675214,0.106167057,0.010148322,0.883684621,0.067341816,0.035575175,0.897083009
488,2,561236.8,8571152,burrows,1,1,1,0,34.88788223,6.887882230000002,4.773670837,25.91607652,72.81127571,0.1875,0.5375,0.275,0.186968839,0.35694051,0.456090652,0.420684292,0.16562986,0.413685848,0.295212536,0.121634491,0.583152974
51,2,561211,8571153,burrows,1,0,1,0,33.92228699,5.9222869900000035,6.952463578,7.159096466,69.78925146,0.061728395,0.197530864,0.740740741,0.124118477,0.276445698,0.599435825,0.309190031,0.16588785,0.524922118,0.221298701,0.106320346,0.672380952
52,2,561283.3,8571167,burrows,1,0,1,0,45.98725128,17.987251280000002,33.31025019,55.48350242,71.30463232,0.052631579,0.092105263,0.855263158,0.177556818,0.184659091,0.637784091,0.087801088,7.77e-4,0.911421911,0.18289724500000001,0.003465604,0.813637151
57,2,561285.8,8571296,burrows,1,0,1,0,39.33527374,11.335273739999998,14.9629601,49.27712791,83.65414088,0.038461538,0.41025641,0.551282051,0.261971831,0.425352113,0.312676056,0.486402486,0.048174048,0.465423465,0.464848485,0.155411255,0.37974026
6,2,561205.1,8571177,burrows,1,0,1,0,31.97505379,3.9750537900000005,3.435868738,15.63670011,45.11190434,0.121621622,0.121621622,0.756756757,0.241477273,0.215909091,0.542613636,0.301008534,0.006206362,0.692785105,0.29547817,0.107501733,0.597020097
61,2,561268.5,8571142,burrows,1,0,1,0,50.98001862,22.980018620000003,38.35194622,60.54142003,88.50475868,0.0375,0.2625,0.7,0.114084507,0.207042254,0.678873239,0.103044496,0.009367681,0.887587822,0.107443029,0.044276926,0.848280045
62,2,561289.7,8571186,burrows,1,1,1,0,43.96109009,15.961090089999999,24.11246443,46.22071659,61.20879127,0.628205128,0.269230769,0.102564103,0.360169492,0.189265537,0.450564972,0.41777085,0.006235386,0.575993765,0.308232236,0.011265165,0.6805026
66,2,561379.9,8571289,burrows,1,0,1,0,30,2,10.69040434,10.69040434,28.87079283,0.858974359,0.102564103,0.038461538,0.849002849,0.10541310500000001,0.045584046,0.757410296,0.088923557,0.153666147,0.741966219,0.047553053,0.210480728
69,2,561399.8,8571253,burrows,1,0,1,0,30,2,4.731867204,4.731867204,18.28280609,1,0,0,0.602564103,0.13960114,0.257834758,0.683800623,7.79e-4,0.315420561,0.406482926,0.028861154,0.56465592
70,2,561382.8,8571274,burrows,1,0,1,0,30,2,5.033223388,5.033223388,19.90802347,1,0,0,0.831444759,0.109065156,0.059490085,0.991472868,0.004651163,0.003875969,0.73518711,0.042186417,0.222626473
71,2,561392.4,8571288,burrows,1,0,1,0,30,2,19.50137317,19.50137317,19.81713094,0.55,0.325,0.125,0.666197183,0.17042253499999999,0.163380282,0.362217018,0.18813427,0.449648712,0.523958063,0.096525431,0.379516506
73,2,561399.7,8571199,burrows,1,0,1,0,31.86367035,3.8636703499999996,9.485705011,49.99487643,23.03048045,0.25,0.171052632,0.578947368,0.119318182,0.204545455,0.676136364,0.12490242,0,0.87509758,0.096726706,0.040439903,0.862833391
74,2,561394.8,8571334,burrows,1,0,1,0,30.35547257,2.35547257,21.79913341,27.79092873,63.50379536,0.6375,0.3625,0,0.842776204,0.128895184,0.028328612,0.960218409,0,0.039781591,0.755091429,0.061183811,0.18372476
79,2,561233.4,8571133,burrows,1,0,1,0,46.27900696,18.279006959999997,19.46420852,39.22041861,93.50193545,0.236842105,0.342105263,0.421052632,0.148571429,0.297142857,0.554285714,0.308411215,0.030373832,0.661214953,0.213895868,0.083513818,0.702590314
